0.163179,-0.166140,-0.596984
-0.247978,0.065132,-0.595210
-0.267493,-0.045759,-0.507175
0.224182,-0.233324,-0.573991
-0.239012,-0.022903,-0.535386
0.043486,0.322590,-0.899895
0.046520,0.352783,-0.923139
-0.053347,0.276988,-0.827397
0.189418,-0.177959,-0.597248
0.475839,0.060399,-0.889467
0.409707,-0.114385,-0.735935
0.353253,-0.144210,-0.691099
0.029532,0.341692,-0.908138
0.439915,-0.020405,-0.816277
0.103290,0.394634,-0.977004
-0.156763,-0.001904,-0.584744
0.022468,0.362947,-0.920889
0.361819,-0.094748,-0.730376
0.215020,-0.074526,-0.684442
-0.286103,0.062014,-0.577159
0.071440,0.210779,-0.830882
0.390386,-0.140987,-0.708784
-0.344354,0.092494,-0.575225
-0.321890,0.040375,-0.546791
0.079859,0.041200,-0.713001
-0.176595,-0.020731,-0.562874
-0.237070,-0.016714,-0.540627
-0.027556,0.433315,-0.951567
0.021632,0.311221,-0.882702
0.039240,0.077470,-0.721468
-0.040947,0.165567,-0.752330
-0.060326,0.288735,-0.832952
-0.053805,0.324095,-0.861342
-0.282419,0.022112,-0.549789
-0.287691,0.054598,-0.571209
-0.288997,-0.086783,-0.468882
0.238082,-0.240423,-0.574638
-0.363327,0.100034,-0.572843
-0.254229,0.062289,-0.590575
0.511356,-0.030860,-0.838128
-0.158576,-0.088184,-0.521235
0.246580,-0.243192,-0.575947
-0.318730,0.097023,-0.588876
-0.276540,-0.098951,-0.465058
0.072864,0.088593,-0.743417
0.431804,-0.075871,-0.772822
0.499205,-0.029082,-0.834437
0.210030,-0.227071,-0.572577
-0.244000,-0.017668,-0.537082
0.468019,0.031377,-0.865233
0.089907,0.405288,-0.979343
0.134190,0.218743,-0.862882
-0.232507,-0.040135,-0.525476
-0.218342,-0.067416,-0.511821
-0.004965,0.442552,-0.967712
-0.232904,0.065872,-0.601960
-0.069237,0.253276,-0.804150
0.408329,-0.102422,-0.744018
0.084895,0.361216,-0.945071
-0.242460,-0.038867,-0.522392
0.494467,-0.044839,-0.821095
-0.364334,0.107803,-0.578056
0.121272,0.390663,-0.981608
0.115557,0.373236,-0.966582
-0.046053,0.387859,-0.911186
-0.346218,0.069898,-0.558133
0.131539,0.179984,-0.834020
-0.033025,0.147211,-0.742332
-0.039270,0.200459,-0.778099
0.075823,0.369522,-0.947318
-0.209447,-0.094670,-0.495623
-0.086215,0.236363,-0.784928
-0.035410,0.175112,-0.761529
-0.214758,-0.123049,-0.472923
0.215154,-0.085658,-0.676500
-0.203336,-0.108664,-0.488082
0.358493,-0.113962,-0.715103
-0.362853,0.202490,-0.646895
0.053302,0.385706,-0.950090
0.565462,0.060988,-0.926642
-0.273095,-0.096002,-0.468576
-0.283891,-0.106978,-0.456248
-0.041401,0.407588,-0.927366
-0.239464,-0.031016,-0.529342
0.002732,0.436124,-0.966216
-0.018734,0.346187,-0.891876
0.462773,0.012333,-0.849323
-0.356367,0.108512,-0.581851
-0.214306,-0.085635,-0.500062
0.379369,0.011909,-0.814679
-0.232966,-0.070360,-0.503835
-0.254537,-0.077126,-0.489853
-0.270389,-0.162833,-0.421357
-0.246251,-0.098795,-0.477623
0.038082,0.460508,-0.998149
0.104910,0.040600,-0.722933
0.034444,0.323198,-0.896631
0.114132,0.357107,-0.954188
0.215144,-0.232148,-0.571099
0.373363,-0.012010,-0.794918
0.054079,0.053833,-0.710492
-0.316411,0.037127,-0.546678
0.418869,-0.062440,-0.777231
0.117097,0.324748,-0.931852
-0.329467,0.044703,-0.546817
-0.061609,0.254468,-0.807896
0.360698,-0.101240,-0.725226
-0.099481,-0.151679,-0.499620
0.026610,0.382094,-0.936641
-0.187847,-0.057413,-0.531661
0.119680,0.418235,-1.001119
0.086880,0.089320,-0.749780
0.391778,0.072341,-0.863334
-0.341143,0.060568,-0.553496
0.106938,0.342776,-0.940735
-0.069347,-0.203414,-0.475388
-0.010023,0.350603,-0.898643
0.590833,0.144681,-0.997530
-0.045009,0.230727,-0.797636
-0.248763,-0.064111,-0.501730
0.097749,0.326027,-0.924790
0.012393,0.441640,-0.974174
-0.208226,-0.012777,-0.555376
-0.248506,-0.023759,-0.530869
0.169258,0.242813,-0.894997
0.076462,0.319432,-0.911165
0.356349,-0.126326,-0.705269
-0.224195,-0.103732,-0.483062
-0.266945,0.310120,-0.763998
0.088246,0.300174,-0.902081
0.007654,0.320273,-0.883594
0.399341,-0.024643,-0.796528
-0.322648,0.079987,-0.575153
0.175943,0.261747,-0.911542
0.120586,0.447377,-1.022845
-0.333358,0.135711,-0.611177
-0.063633,0.235908,-0.793851
0.353169,-0.255089,-0.610718
0.448703,0.027627,-0.854549
0.367113,-0.074779,-0.746999
0.445544,0.034553,-0.858262
0.055529,0.347221,-0.922793
0.227116,-0.103027,-0.668864
0.581086,0.113969,-0.971297
0.138484,0.417191,-1.008172
-0.196560,-0.074084,-0.516000
-0.033699,0.323693,-0.869381
-0.252933,0.068724,-0.595757
0.061983,0.290843,-0.884480
-0.278235,-0.083371,-0.475838
-0.064313,0.336008,-0.865752
0.364728,-0.084213,-0.739185
0.103287,0.095096,-0.760837
-0.082921,0.105876,-0.692525
-0.251062,0.011363,-0.555045
-0.069412,0.207799,-0.771093
-0.076534,0.247973,-0.797318
-0.310113,0.122373,-0.610842
-0.303767,0.114547,-0.607766
0.483009,0.089056,-0.912982
0.052096,0.194593,-0.811312
0.219436,-0.218007,-0.583221
0.598347,0.176746,-1.023785
0.495572,0.144657,-0.958296
0.059851,0.075301,-0.728440
0.636938,0.236285,-1.082714
0.346831,-0.025479,-0.774290
-0.053445,0.183884,-0.760386
0.381491,0.026757,-0.826224
-0.335541,0.059646,-0.555100
0.049611,0.295548,-0.882827
-0.058978,0.364180,-0.888559
-0.043452,-0.009717,-0.625534
0.181183,-0.183806,-0.589726
0.616164,0.224048,-1.065292
-0.074276,0.148574,-0.727055
-0.228030,-0.047126,-0.522394
0.057573,0.172358,-0.797586
-0.222968,0.076898,-0.614001
0.207349,-0.034534,-0.711315
-0.251160,-0.035687,-0.521212
0.017225,0.379892,-0.931228
0.097343,0.083353,-0.749874
0.375818,-0.042246,-0.774144
-0.203860,-0.076430,-0.511231
0.104692,0.273011,-0.889290
-0.220134,-0.022178,-0.543723
0.043456,0.182092,-0.798817
0.487652,0.113087,-0.932278
0.392557,-0.122393,-0.723121
0.443878,0.008877,-0.839027
0.006888,0.176156,-0.779414
-0.026743,0.403424,-0.930500
-0.068280,0.122728,-0.710758
0.109564,0.421417,-0.999266
0.168907,0.436367,-1.034907
0.142923,0.438626,-1.025682
-0.157526,-0.093725,-0.517723
-0.198172,-0.141769,-0.466844
0.427799,0.010487,-0.833600
-0.244791,0.045292,-0.582143
-0.243410,0.025101,-0.567930
-0.295556,0.053060,-0.566819
0.266802,-0.173970,-0.632800
-0.249962,0.046332,-0.580762
-0.373639,0.254540,-0.680131
-0.285821,0.070773,-0.583547
-0.320631,0.049672,-0.553998
-0.252392,-0.081587,-0.487573
0.081711,0.122439,-0.771466
0.198294,-0.217581,-0.574934
0.131997,0.453331,-1.031939
0.419687,-0.072556,-0.770244
0.233536,-0.113027,-0.664104
-0.037233,0.390069,-0.916394
0.357416,-0.120196,-0.710144
-0.288427,-0.104281,-0.456288
-0.216907,-0.106780,-0.483911
0.056326,0.410938,-0.969753
0.158653,0.168943,-0.837056
0.309113,0.534008,-1.162634
-0.075539,0.128649,-0.712301
0.085124,0.105686,-0.760786
-0.076185,0.340496,-0.864089
-0.004560,0.317869,-0.876952
0.187194,-0.196468,-0.583143
-0.237966,0.065623,-0.599694
0.062289,0.261749,-0.863575
-0.086819,0.283747,-0.818563
-0.222374,-0.016893,-0.546581
0.103660,0.182991,-0.824480
-0.291829,0.026425,-0.549098
0.482054,0.007329,-0.853707
0.114315,0.295321,-0.909370
0.398878,-0.016877,-0.801946
-0.354860,0.190726,-0.641723
-0.089584,0.122563,-0.701871
0.384991,0.035207,-0.833743
-0.243244,-0.088158,-0.486608
0.132374,0.320292,-0.935091
0.203572,-0.199945,-0.587350
-0.346517,0.104058,-0.582683
-0.257841,-0.098757,-0.472948
0.074775,0.353885,-0.935553
0.103202,0.469884,-1.032195
-0.043672,0.319250,-0.861999
0.250725,-0.246158,-0.575056
0.653711,0.359569,-1.178444
-0.279084,-0.087455,-0.472466
0.050874,0.204218,-0.817712
0.396277,0.083544,-0.873278
0.044627,0.303822,-0.886683
-0.364078,0.117187,-0.584980
0.089871,0.349473,-0.938600
-0.257334,-0.065500,-0.497207
0.105335,0.259714,-0.879970
0.028341,0.051530,-0.698605
0.101342,0.445290,-1.013393
-0.325142,0.138056,-0.616237
0.062118,0.064626,-0.721619
0.393640,-0.101659,-0.738562
0.149964,0.212337,-0.864799
0.432395,-0.118312,-0.742409
-0.061498,0.040542,-0.654814
0.426898,-0.046391,-0.792164
-0.227383,-0.109223,-0.477884
0.361822,-0.258926,-0.612821
0.064730,0.307583,-0.897683
0.387902,0.047262,-0.843596
-0.021993,0.330930,-0.879400
0.185249,-0.188940,-0.587828
-0.042361,0.283343,-0.836489
0.406439,0.189367,-0.954024
-0.260153,0.251032,-0.724237
0.048003,0.076327,-0.724249
0.370161,-0.063714,-0.756299
-0.083789,0.187346,-0.750311
0.019576,0.035578,-0.683500
-0.014480,0.439860,-0.961802
0.411689,-0.095835,-0.750160
0.216758,-0.054994,-0.700046
0.024912,0.030098,-0.681717
0.082709,0.095609,-0.752499
0.022925,0.286208,-0.865121
-0.009457,0.280517,-0.847859
0.416737,0.046206,-0.854830
-0.259763,-0.070718,-0.492435
-0.067128,0.147435,-0.728710
-0.238786,-0.055331,-0.512313
-0.303637,0.046795,-0.558950
-0.051561,0.206440,-0.777420
-0.376532,0.218549,-0.652854
-0.204276,0.003777,-0.568899
0.016513,0.460296,-0.989450
0.484332,-0.065925,-0.801669
0.376472,-0.261995,-0.616904
-0.047649,0.220471,-0.789148
-0.256458,0.234771,-0.713966
0.378641,0.000618,-0.806242
0.080895,0.054689,-0.722939
0.035565,0.368463,-0.930204
0.164886,-0.211945,-0.565249
0.038318,0.054793,-0.704819
-0.320368,0.117207,-0.602896
0.288208,-0.213469,-0.631077
0.434431,-0.085866,-0.766679
-16.155708,-52.628838,0.563252
-15.138212,-35.492068,-4.295017
-7.670737,230.438361,69.409023
168.784443,111.316124,-14.629429
19.219931,176.110349,138.149897
-15.526657,-38.617259,-4.505683
-3.532658,210.445358,70.274797
13.502824,179.597982,122.965566
-15.810179,-41.795269,-5.109166
-2.341926,216.294780,70.759568
34.943563,285.046665,51.870659
-3.618740,203.315649,52.309476
50.788586,236.598249,91.202502
-9.293781,212.641734,67.623250
16.860620,180.333559,142.169440
-19.961758,-38.826405,-10.734598
0.269319,233.592375,73.213359
-9.213164,219.874833,67.987728
-15.332522,-36.894818,-4.719974
-12.515624,-21.573726,-0.933937
-15.400101,-52.246997,-0.951839
13.019728,186.378737,124.720147
193.550042,125.514464,-18.164783
-18.267147,-37.407512,-8.277725
31.976230,137.618630,86.639052
4.188684,244.785517,70.382554
159.280514,109.108665,-9.511325
50.629706,158.984981,45.253995
-16.342158,259.122076,70.125323
-14.516244,233.212943,80.025454
39.133536,216.133333,103.269565
-6.093066,239.591437,70.801706
21.383182,176.249986,138.653801
38.371337,233.789483,100.766629
30.747265,141.544028,88.266269
137.392965,84.971936,-7.271771
223.316066,141.870690,-21.740962
-19.539235,-49.641949,9.067373
19.012341,190.542621,148.454947
25.425972,75.316336,20.226911
9.990165,262.715311,94.179679
58.815738,93.268922,78.782424
-17.611721,-43.295606,10.145360
-6.259911,211.228011,68.762243
-17.287881,-55.023670,1.360605
26.544844,106.264072,72.883013
5.433253,234.541694,70.126462
186.985301,149.422812,-18.254492
-4.934234,235.517095,71.466398
21.781654,185.857955,144.004198
4.091880,223.945127,70.259701
46.493435,31.064004,18.854647
-15.007027,-36.358211,-3.841521
-6.673857,219.022153,68.740465
21.607996,60.821947,15.341060
-11.158368,223.228281,69.006316
11.233343,205.052963,128.179060
-14.309256,-47.307778,-2.421393
-15.628619,-54.375488,0.035959
16.030782,181.447129,125.343646
-24.525753,-54.019058,-9.110390
23.237519,196.800836,92.027984
155.778952,113.275838,-10.457085
-126.410003,-480.272624,-244.042504
5.628379,222.106947,70.816297
-12.933213,-20.728352,1.894457
175.868581,108.229838,-11.090718
2.245898,226.011161,68.937692
-12.558103,-21.160214,-0.793553
40.915124,212.644879,106.412387
-18.349140,-62.353797,7.330848
46.738295,273.079958,79.312230
22.699111,198.440839,96.833500
35.293216,155.659469,94.224919
52.115612,34.376641,20.283472
-4.803802,210.071125,72.465986
36.266750,152.941984,93.291609
3.003585,231.047140,60.730724
19.128972,191.735693,128.486619
2.197183,217.567597,69.512080
55.381994,90.878810,75.655106
37.013110,237.550239,99.820968
24.837601,248.230337,75.984995
-15.794384,-46.093846,-0.064835
38.308939,293.724774,54.842979
-16.308081,-56.505445,5.087680
25.900644,181.752581,110.731406
149.756502,114.425733,-3.150162
12.229107,197.011455,128.393475
-270.891071,-946.296808,-528.158663
-5.318386,200.625918,50.472777
12.826017,94.160205,75.067443
35.656426,286.715834,49.486825
25.553856,160.062964,104.665295
46.518564,221.124051,119.315404
34.994060,244.797215,95.129079
-15.506420,-34.868610,-3.931092
155.917202,104.789478,-7.612745
175.299099,106.261315,1.874304
-16.065850,-57.891279,4.767584
37.338335,140.760654,88.730256
8.630347,71.447395,59.966139
4.437972,250.962309,67.998181
18.589233,177.180153,95.439222
157.579010,99.273431,-9.177137
31.879965,268.608779,78.211374
-16.732516,-50.816595,6.374932
-16.478744,-48.517936,0.867201
9.383082,79.573308,65.357033
21.748936,202.607936,103.249666
-14.414192,-49.382694,3.109963
-0.448136,275.502790,106.607673
-14.032332,-37.025936,-0.850822
154.040300,90.480474,6.072573
24.135250,195.052211,101.044657
-16.741730,245.639248,77.661553
63.859714,93.625676,73.760547
41.032572,271.068774,73.769106
234.933988,169.287500,-47.585285
23.381094,160.801120,107.464306
174.197686,108.908165,-1.646708
-0.014772,224.391287,77.015105
10.435467,222.578475,74.448956
-13.394758,-29.972889,4.402802
-17.360797,-47.973919,6.249977
40.500127,304.435256,53.228940
58.959699,322.219222,-21.776962
53.257388,238.455919,127.637405
-19.708409,-47.645288,9.773571
-32.759235,-142.028363,-57.519517
-3.850872,220.925122,70.245464
-13.908269,-32.059954,4.892915
-16.278254,-53.212740,2.964445
20.331507,192.867073,100.230549
-125.560513,-452.364087,-241.029542
-12.590820,-25.002897,1.251193
-13.376842,-27.703104,0.161328
-13.371614,-28.750086,0.269225
21.605767,392.095062,5.406549
-39.029400,-124.664332,24.066676
-17.527023,-35.829550,7.919743
16.289959,248.717648,74.296847
-18.461125,235.128627,64.916358
167.986431,116.803350,-15.448070
-15.523510,242.032264,79.421834
162.203805,104.765524,1.504300
51.548820,79.280462,61.543676
159.775618,114.280962,-11.604950
17.519095,205.356787,132.378732
8.155067,194.312852,112.168881
9.455036,229.282414,70.004513
191.892829,151.349076,-20.527142
-13.789551,-34.973298,-1.596791
-376.928724,-1464.329255,-798.387844
0.779963,235.597418,68.740142
-14.027735,-36.870999,-1.565088
-17.875919,-50.226826,7.288709
181.682833,126.791615,-14.605187
-15.402809,-51.895394,4.318948
-13.799051,251.973682,69.619234
42.617705,70.080526,53.233298
35.190094,144.339931,89.635371
-1.232148,241.404296,70.438783
-13.228406,257.365731,95.501093
147.092519,97.601568,-8.576560
-9.145271,232.567368,83.537206
213.638324,140.921126,-21.961455
165.205838,107.013395,-5.215202
23.591191,187.212394,144.630231
0.777581,219.708981,59.182942
-17.842500,-42.521189,10.235183
-13.584106,-29.861287,5.653490
22.896424,174.528562,97.541164
-13.725199,244.363793,87.164053
-32.700982,-99.767494,22.136534
37.200577,23.927853,14.192330
-3.245567,209.942216,73.893077
7.926900,69.871522,59.079281
204.482023,199.435454,-42.361927
-17.950137,-49.915674,7.804768
41.089875,218.509971,107.047412
17.329535,188.422743,128.105741
38.611888,289.624556,58.633629
138.625529,96.738799,-6.417577
-13.011611,-28.039648,3.633959
176.572131,117.744357,-4.622993
-17.015344,-57.058760,2.456920
-11.430785,226.150980,72.714602
-14.000359,-33.153229,4.865912
13.557423,221.246243,126.353616
227.224099,180.326507,-30.874130
39.528787,231.313403,102.421055
24.818244,66.873710,16.195996
33.758404,21.494921,12.005471
25.004901,173.113107,84.943303
-16.198668,-48.105003,1.532147
-19.807653,-39.318679,-9.286894
17.193681,235.278268,143.541423
152.773950,102.123405,-12.630657
38.459858,24.968021,15.666930
-11.829165,235.635660,81.455755
15.157751,197.247759,91.215192
136.808780,82.766187,-7.254367
-16.430443,-55.617043,2.837299
-22.764756,-49.418047,-9.346949
-5.643953,204.925311,72.809795
163.035815,99.642485,3.765362
297.659858,1052.137502,602.701315
46.200136,296.565289,75.536746
-12.490909,-23.754409,1.253850
-89.046980,-335.852880,-162.058161
147.638288,97.744724,-10.876841
26.508969,207.023557,86.865588
30.863148,280.086443,78.320978
18.665941,194.991875,100.152119
52.025614,30.535413,18.193511
31.956925,219.956511,96.413890
-14.005828,-33.455248,4.544778
-15.350129,-37.525719,6.029491
244.255680,189.438814,-37.321203
156.485963,94.535377,6.699193
-16.224390,-41.115701,6.070538
158.191624,111.449637,-10.310473
-17.536755,-38.748312,8.294303
-18.712094,-49.482393,8.063326
156.801825,106.005916,8.552818
10.800442,222.777512,69.140802
-12.590621,-24.508288,1.452808
-9.987710,226.694704,67.647323
-2.383809,242.758410,90.556422
-54.641258,-204.807599,-76.203372
33.282203,226.021432,95.723341
-13.951047,-34.980716,4.177429
-13.672571,-24.131499,-2.361629
-14.064842,-36.064899,-1.207451
-14.859291,-47.723387,3.315316
-16.963500,-55.410805,5.555371
15.830004,270.713841,102.907159
10.644791,228.961873,74.197927
11.401056,195.460335,125.234746
-17.644637,243.479148,72.699606
26.493342,263.648938,76.025312
188.766831,119.167495,-16.126244
52.053303,153.481906,80.209684
33.283010,18.020987,10.785253
-0.931259,208.830409,57.433075
17.069886,195.539225,130.334663
-13.085884,-21.487191,-1.401742
187.348438,119.568906,-1.261028
176.542289,113.468782,-14.570072
38.992223,23.904127,14.079972
27.753513,206.422697,88.965377
219.722124,163.927108,-27.189690
-18.910336,-43.597604,9.456285
-12.661433,-21.419486,2.141319
34.950344,214.673066,101.480245
41.507472,206.267793,108.692797
36.118202,268.935531,72.250638
-17.271397,-54.968651,2.332217
152.077267,94.548151,4.800571
-12.691789,-28.334676,4.998133
26.686928,186.702586,89.134660
178.407552,111.864308,-11.873670
-17.802704,243.352277,69.887157
-17.529419,-37.011688,8.115267
-14.746922,-30.994705,6.248767
-10.478127,215.630824,72.571242
-13.100996,-21.206125,1.434065
-13.626360,-33.140304,-1.659676
-13.713031,-36.606672,0.031318
-15.189166,-35.015792,6.391168
40.315828,173.406367,102.922300
-16.633452,-55.643958,1.025738
-14.222446,-36.227713,-0.749107
23.959725,101.867730,69.435549
35.743419,141.047679,88.688015
-20.885764,338.241888,54.250184
-19.825635,-49.321078,9.349479
18.813981,199.599506,130.633211
12.456278,172.192109,120.141277
30.835555,210.311419,96.063736
-17.219598,-50.794255,6.768666
204.505503,148.552502,-21.391142
-15.587026,255.553917,71.897195
48.879314,224.432602,128.659711
157.777667,128.229107,-10.778420
22.336985,130.364009,71.185257
20.490916,158.874964,92.709340
25.489651,165.906890,105.862490
-17.347928,-24.310436,-2.039793
-13.966322,-34.218265,4.542555
-13.831877,-28.688550,5.416215
42.649684,25.504769,15.376859
161.516831,126.789562,-6.451062
-14.424941,-23.576183,-2.797330
-0.121114,293.669405,110.416466
173.210682,115.647233,-2.292701
-12.481194,-24.851604,4.103807
-5.055312,224.557256,83.089647
